YEAR,MONTH,DATE,PRODUCT_KEY,หมวดบัญชี,TYPE,NT,PRODUCT_NAME,ITEM,BUSINESS_GROUP,SUB_ITEM,SERVICE_GROUP,BUSINESS,SERVICE,PRODUCT,REPORT_CODE,GL_GROUP,CUSTOMER_GROUP_KEY,EXPENSE_VALUE,AMOUNT,REVENUE_VALUE
2025,2,2025-02-01,102802954,C01 ค่าใช้จ่ายตอบแทนแรงงาน,04 ค่าใช้จ่ายสนับสนุน,NT,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,3,3 Mobile,3.1,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,3 Mobile,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,102802954 3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,C01,ค่าใช้จ่ายตอบแทนแรงงาน,,-38622.83955671978,-38622.83955671978,0.0
2025,2,2025-02-01,102802954,C11 ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,04 ค่าใช้จ่ายสนับสนุน,NT,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,3,3 Mobile,3.1,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,3 Mobile,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,102802954 3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,C11,ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,,7062.7597131174525,7062.7597131174525,0.0
2025,2,2025-02-01,102802954,C09 ค่าส่วนแบ่งบริการโทรคมนาคม,04 ค่าใช้จ่ายสนับสนุน,NT,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,3,3 Mobile,3.1,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,3 Mobile,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,102802954 3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,C09,ค่าส่วนแบ่งบริการโทรคมนาคม,,11715.923845282372,11715.923845282372,0.0
2025,2,2025-02-01,102802954,C06 ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,04 ค่าใช้จ่ายสนับสนุน,NT,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,3,3 Mobile,3.1,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,3 Mobile,3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,102802954 3.1 บริการโทรคมนาคมสื่อสารไร้สาย - Wholesale,C06,ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,,7654.612802089579,7654.612802089579,0.0
2025,2,2025-02-01,197929172,R03 รายได้3 Mobile,01 รายได้,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,R03,รายได้3 Mobile,,0.0,0.0,142876.08671773688
2025,2,2025-02-01,197929172,C11 ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,02 ต้นทุนบริการ,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C11,ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,,37514.07653692596,37514.07653692596,0.0
2025,2,2025-02-01,197929172,C06 ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,02 ต้นทุนบริการ,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C06,ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,,40047.82705691645,40047.82705691645,0.0
2025,2,2025-02-01,197929172,C16 ค่าใช้จ่ายดำเนินงานอื่น,02 ต้นทุนบริการ,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C16,ค่าใช้จ่ายดำเนินงานอื่น,,17562.937542546613,17562.937542546613,0.0
2025,2,2025-02-01,197929172,C12 ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,03 ค่าใช้จ่ายขายและการตลาด,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C12,ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,,33182.28790616394,33182.28790616394,0.0
2025,2,2025-02-01,197929172,C14 ต้นทุนขาย,03 ค่าใช้จ่ายขายและการตลาด,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C14,ต้นทุนขาย,,6553.006905478555,6553.006905478555,0.0
2025,2,2025-02-01,197929172,C11 ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,03 ค่าใช้จ่ายขายและการตลาด,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C11,ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,,49891.435159074135,49891.435159074135,0.0
2025,2,2025-02-01,197929172,C06 ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,03 ค่าใช้จ่ายขายและการตลาด,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C06,ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,,11734.694841452088,11734.694841452088,0.0
2025,2,2025-02-01,197929172,C07 ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,03 ค่าใช้จ่ายขายและการตลาด,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C07,ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,,29164.427413748752,29164.427413748752,0.0
2025,2,2025-02-01,197929172,C05 ค่าสาธารณูปโภค,04 ค่าใช้จ่ายสนับสนุน,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C05,ค่าสาธารณูปโภค,,-33472.6872047256,-33472.6872047256,0.0
2025,2,2025-02-01,197929172,C15 ค่าใช้จ่ายบริการอื่น,04 ค่าใช้จ่ายสนับสนุน,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C15,ค่าใช้จ่ายบริการอื่น,,25771.592593166664,25771.592593166664,0.0
2025,2,2025-02-01,197929172,C13 ค่าเช่าและค่าใช้สินทรัพย์,04 ค่าใช้จ่ายสนับสนุน,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C13,ค่าเช่าและค่าใช้สินทรัพย์,,44544.853970537915,44544.853970537915,0.0
2025,2,2025-02-01,197929172,C11 ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,04 ค่าใช้จ่ายสนับสนุน,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C11,ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,,48637.686735849275,48637.686735849275,0.0
2025,2,2025-02-01,197929172,C03 ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,04 ค่าใช้จ่ายสนับสนุน,NT,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3,3 Mobile,3.2,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,3 Mobile,3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,197929172 3.2 บริการโทรคมนาคมสื่อสารไร้สาย - Retail,C03,ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,,22415.754528908594,22415.754528908594,0.0
2025,2,2025-02-01,194702454,R04 รายได้4 Fixed Line & Broadband,01 รายได้,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,R04,รายได้4 Fixed Line & Broadband,,0.0,0.0,438423.79590369976
2025,2,2025-02-01,194702454,C04 ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,02 ต้นทุนบริการ,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C04,ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,,50905.95160254581,50905.95160254581,0.0
2025,2,2025-02-01,194702454,C10 ค่าใช้จ่ายบริการโทรคมนาคม,02 ต้นทุนบริการ,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,27527.988488495655,27527.988488495655,0.0
2025,2,2025-02-01,194702454,C16 ค่าใช้จ่ายดำเนินงานอื่น,02 ต้นทุนบริการ,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C16,ค่าใช้จ่ายดำเนินงานอื่น,,36339.50440163516,36339.50440163516,0.0
2025,2,2025-02-01,194702454,C01 ค่าใช้จ่ายตอบแทนแรงงาน,03 ค่าใช้จ่ายขายและการตลาด,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C01,ค่าใช้จ่ายตอบแทนแรงงาน,,13583.145802076364,13583.145802076364,0.0
2025,2,2025-02-01,194702454,C10 ค่าใช้จ่ายบริการโทรคมนาคม,03 ค่าใช้จ่ายขายและการตลาด,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,45948.62009735012,45948.62009735012,0.0
2025,2,2025-02-01,194702454,C04 ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,03 ค่าใช้จ่ายขายและการตลาด,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C04,ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,,17706.59714272543,17706.59714272543,0.0
2025,2,2025-02-01,194702454,C03 ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,03 ค่าใช้จ่ายขายและการตลาด,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C03,ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,,24739.090735890342,24739.090735890342,0.0
2025,2,2025-02-01,194702454,C05 ค่าสาธารณูปโภค,03 ค่าใช้จ่ายขายและการตลาด,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C05,ค่าสาธารณูปโภค,,27949.92494440342,27949.92494440342,0.0
2025,2,2025-02-01,194702454,C07 ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,04 ค่าใช้จ่ายสนับสนุน,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C07,ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,,15363.216537716447,15363.216537716447,0.0
2025,2,2025-02-01,194702454,C12 ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,04 ค่าใช้จ่ายสนับสนุน,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C12,ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,,18511.155171394974,18511.155171394974,0.0
2025,2,2025-02-01,194702454,C10 ค่าใช้จ่ายบริการโทรคมนาคม,04 ค่าใช้จ่ายสนับสนุน,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,31315.871577119917,31315.871577119917,0.0
2025,2,2025-02-01,194702454,C04 ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,04 ค่าใช้จ่ายสนับสนุน,NT,4.2 กลุ่มบริการ Internet Retail,4,4 Fixed Line & Broadband,4.2,4.2 กลุ่มบริการ Internet Retail,4 Fixed Line & Broadband,4.2 กลุ่มบริการ Internet Retail,194702454 4.2 กลุ่มบริการ Internet Retail,C04,ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,,22683.756303903094,22683.756303903094,0.0
2025,2,2025-02-01,102831998,R04 รายได้4 Fixed Line & Broadband,01 รายได้,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,R04,รายได้4 Fixed Line & Broadband,,0.0,0.0,542462.362297597
2025,2,2025-02-01,102831998,C07 ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,02 ต้นทุนบริการ,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C07,ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,,34593.4398561199,34593.4398561199,0.0
2025,2,2025-02-01,102831998,C11 ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,02 ต้นทุนบริการ,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C11,ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,,51469.46672209497,51469.46672209497,0.0
2025,2,2025-02-01,102831998,C10 ค่าใช้จ่ายบริการโทรคมนาคม,02 ต้นทุนบริการ,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,12527.625585469972,12527.625585469972,0.0
2025,2,2025-02-01,102831998,C10 ค่าใช้จ่ายบริการโทรคมนาคม,03 ค่าใช้จ่ายขายและการตลาด,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,15303.18187503021,15303.18187503021,0.0
2025,2,2025-02-01,102831998,C05 ค่าสาธารณูปโภค,03 ค่าใช้จ่ายขายและการตลาด,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C05,ค่าสาธารณูปโภค,,36636.49890774781,36636.49890774781,0.0
2025,2,2025-02-01,102831998,C16 ค่าใช้จ่ายดำเนินงานอื่น,03 ค่าใช้จ่ายขายและการตลาด,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C16,ค่าใช้จ่ายดำเนินงานอื่น,,34822.90682325387,34822.90682325387,0.0
2025,2,2025-02-01,102831998,C09 ค่าส่วนแบ่งบริการโทรคมนาคม,03 ค่าใช้จ่ายขายและการตลาด,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C09,ค่าส่วนแบ่งบริการโทรคมนาคม,,43213.91530643385,43213.91530643385,0.0
2025,2,2025-02-01,102831998,C02 ค่าสวัสดิการ,03 ค่าใช้จ่ายขายและการตลาด,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C02,ค่าสวัสดิการ,,35841.078515859,35841.078515859,0.0
2025,2,2025-02-01,102831998,C15 ค่าใช้จ่ายบริการอื่น,04 ค่าใช้จ่ายสนับสนุน,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C15,ค่าใช้จ่ายบริการอื่น,,14153.624982439575,14153.624982439575,0.0
2025,2,2025-02-01,102831998,C03 ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,04 ค่าใช้จ่ายสนับสนุน,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C03,ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,,52971.91336230029,52971.91336230029,0.0
2025,2,2025-02-01,102831998,C11 ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,04 ค่าใช้จ่ายสนับสนุน,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C11,ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,,-46054.931256247095,-46054.931256247095,0.0
2025,2,2025-02-01,102831998,C06 ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,04 ค่าใช้จ่ายสนับสนุน,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C06,ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,,22597.821080869144,22597.821080869144,0.0
2025,2,2025-02-01,102831998,C12 ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,04 ค่าใช้จ่ายสนับสนุน,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,102831998 4.3 กลุ่มบริการวงจรเช่า,C12,ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,,43614.9580277233,43614.9580277233,0.0
2025,2,2025-02-01,104227237,R05 รายได้5 Digital,01 รายได้,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,104227237 5.1 กลุ่มบริการ Cloud & BigData,R05,รายได้5 Digital,,0.0,0.0,121698.32470194907
2025,2,2025-02-01,104227237,C07 ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,02 ต้นทุนบริการ,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,104227237 5.1 กลุ่มบริการ Cloud & BigData,C07,ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,,26163.297092610457,26163.297092610457,0.0
2025,2,2025-02-01,104227237,C01 ค่าใช้จ่ายตอบแทนแรงงาน,02 ต้นทุนบริการ,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,104227237 5.1 กลุ่มบริการ Cloud & BigData,C01,ค่าใช้จ่ายตอบแทนแรงงาน,,13294.973474313212,13294.973474313212,0.0
2025,2,2025-02-01,104227237,C03 ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,02 ต้นทุนบริการ,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,104227237 5.1 กลุ่มบริการ Cloud & BigData,C03,ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,,46041.393340983705,46041.393340983705,0.0
2025,2,2025-02-01,104227237,C10 ค่าใช้จ่ายบริการโทรคมนาคม,02 ต้นทุนบริการ,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,104227237 5.1 กลุ่มบริการ Cloud & BigData,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,33406.2479119744,33406.2479119744,0.0
2025,2,2025-02-01,104227237,C08 ค่าใช้จ่ายเกี่ยวกับการกำกับดูแลของ กสทช.,02 ต้นทุนบริการ,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,104227237 5.1 กลุ่มบริการ Cloud & BigData,C08,ค่าใช้จ่ายเกี่ยวกับการกำกับดูแลของ กสทช.,,28711.666235165692,28711.666235165692,0.0
2025,2,2025-02-01,104227237,C12 ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,03 ค่าใช้จ่ายขายและการตลาด,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,104227237 5.1 กลุ่มบริการ Cloud & BigData,C12,ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,,21708.293235684523,21708.293235684523,0.0
2025,2,2025-02-01,104227237,C15 ค่าใช้จ่ายบริการอื่น,03 ค่าใช้จ่ายขายและการตลาด,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,104227237 5.1 กลุ่มบริการ Cloud & BigData,C15,ค่าใช้จ่ายบริการอื่น,,6758.019788268024,6758.019788268024,0.0
2025,2,2025-02-01,104227237,C10 ค่าใช้จ่ายบริการโทรคมนาคม,03 ค่าใช้จ่ายขายและการตลาด,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,104227237 5.1 กลุ่มบริการ Cloud & BigData,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,7274.966067195801,7274.966067195801,0.0
